Raw_pH,Raw_COD_mgL,Raw_BOD_mgL,Raw_TDS_mgL,Raw_TSS_mgL,Input_Lime_kg_m3,Input_Urea_kg_m3,Input_DAP_kg_m3,Output_Biogas_m3_m3,Quarter,Operating_Shift_Morning,Operating_Shift_Night,Production_Level_Low,Production_Level_Medium,Plant_Status_Normal Operation,Season_Dry Season,Season_Long Rains,Season_Short Rains
-0.00316799477009629,0.004301921666665824,-0.0004468217851368199,0.014595351437593993,0.005006045238915761,-0.11479070319402496,-0.002163820996236348,-0.011909273048392387,0.002352687560709192,-0.002610600664671953,-0.002082758187320964,-2.466122809936903e-06,-0.00025479064932699866,-0.0008429146608478817,-0.006700595250472959,0.0014305043802427125,0.00012381897315018762,-0.0006300065946079433
0.0037675360310201068,0.004076180928855881,-0.0004274720963450473,0.014159878935227353,0.003618155200192122,-0.11934352097533552,-0.004046153897937838,0.004112805033633943,0.004798399639919129,-0.003110757830730339,-0.00035368097193178954,5.271326444393084e-05,-0.00019575878649564764,-0.0005534260097338744,-0.0074396784617508155,-0.0034544968617331445,0.000170190677418929,-0.0009899971520515212
-0.001991601615547201,0.0038780966638816976,0.0024741629519927882,0.011787947616415797,0.005034286002214733,-0.10643454821585661,-0.0030667014463543344,0.0036196804751157355,0.00349204435493398,-0.002679114398031134,-0.0014530687998879313,-0.00029656709859996486,-0.00021924433245519985,0.0015554026996829928,-0.00891067285489206,-0.003438201434417278,1.2669008159810594e-05,-0.0006903195763571569
-0.0035784380588751276,0.005094830476938671,0.0017874781954985428,0.009518696520493032,0.005103623365776563,-0.10855097901811733,-0.0024473943095179884,0.0036512271976109696,0.0006535919918018592,-0.003734117360930035,-0.001294071644174256,-6.608201043449934e-05,0.0007525895142016528,0.0016615823554353363,-0.009079506286144488,0.0017121343565487356,0.00018991018914817036,0.003132507858073701
-0.00187476644169511,0.0025901431793974904,0.00046823226190937007,0.013109492400080337,0.0039608397175369325,-0.10900224288642323,-0.0014358689819196546,-0.009353995521758085,0.002738373151733444,-0.0035974099034982348,0.003704461791111374,-7.501614360339646e-05,0.0010869545022415472,0.001506786015487732,-0.0071668104558384885,-0.002629757014444015,0.00034441374531678275,-0.0005662460823022542
-0.004333656945539503,0.0047650419781020735,0.001616176890348327,0.008779001925348908,0.00432694136499441,-0.10330788848369013,-0.001837210093851747,0.0029997483152201525,0.0011779872943137807,-0.002670129468927275,0.002361983148330986,-0.00035302521444047593,-0.0002018028656068237,0.0015069341033005597,-0.009203038711300415,0.0016306662410126753,0.00013627859486797209,0.00271357526084869
0.0019955266506578714,0.005486526684831553,-0.00028156718574025004,0.013261514278062318,0.0038173051640144158,-0.11781497437479668,-0.004042573972090589,0.0039051614700339066,0.004496319317207965,-0.004446222909430689,-0.00028601486899765564,-0.00011822168835972636,-0.0001435857114902987,0.0010024272686559555,-0.0075645864385362705,0.0011288080642249943,0.0004841878346391423,0.003727553750446336
-0.003027439571155862,0.004900283341895036,0.0030553367084475056,0.010804730704190402,0.005609240078840453,-0.10905680053872989,-0.002781210382200075,0.003472241244854758,0.004060350299293054,-0.0026645440416176256,-0.001450046781292524,-0.0005015614843157595,-0.00011480857887384545,-0.0008667043291266148,-0.009254667688538703,0.0011352162930226384,-0.0006348228371782205,-0.0006105424375157391
0.0028436590963015727,0.006858609296381104,-0.00011116607251678938,0.013735229300132936,0.004595468494877502,-0.12154972014069766,-0.007417927068405445,0.0037688872771947765,0.005507008833848373,-0.0041373022260677095,0.0006453469435856547,-0.0002273716222938438,-0.00013461357761052168,0.0010936215550191855,-0.007944366488386147,0.0011148651921764762,-0.0014711395466502273,-0.0007948392468912525
-0.0032133290326370988,0.005578062439900384,0.002936570906408491,0.01003709139681559,0.005159208256025964,-0.1067954623644298,-0.0015908491920044404,0.003102854102581104,0.004492423647176161,-0.0026845690799279587,0.0025871814249908693,-0.0004980607323881768,-0.0001297340423795738,-0.0008564375890444726,-0.009461574863228546,0.00112830692696877,-0.0006472957542133135,-0.000570136450615234
-0.0026134970228439657,0.006089823826724159,0.0028759833625971102,0.010252583952675557,0.005847389898328453,-0.10626110988901812,-0.0015517571578572878,0.003330792750012713,0.004600307816803146,-0.0031423410719652466,0.002564621346381691,-0.000537639878108079,-0.00017994925018416814,0.0014585201176424423,-0.009465827325023626,0.0011045644773049815,-0.0006980676334162242,-0.000533481653389475
